ID,Name,Country,Latitude,Longitude
POXX0069,Ribeira-Brava,Portugal,32.7,-17.03
POXX0076,Tomar,Portugal,39.57,-7.48
POXX0083,Cabo-Carvoeiro,Portugal,39.35,-9.4
POXX0002,Alverca,Portugal,38.9,-9.03
POXX0007,Barreiro,Portugal,38.67,-9.07
POXX0013,Faro,Portugal,37.02,-7.97
POXX0018,Montijo,Portugal,38.7,-8.96
POXX0025,Sesimbra,Portugal,38.43,-9.1
POXX0037,Castelo-Branco,Portugal,39.83,-7.48
POXX0044,Barca-Dalva,Portugal,41.04,-6.88
POXX0051,Castro-Verd,Portugal,37.7,-8.08
POXX0056,Gaviao,Portugal,39.47,-7.93
POXX0063,Mertola,Portugal,37.65,-7.68
POXX0068,Porto-Moniz,Portugal,32.83,-17.2
POXX0070,Vila-Real-De-San,Portugal,37.17,-7.41
POXX0075,Sao-Vicente,Portugal,32.78,-17.02
POXX0082,Estoril,Portugal,38.7,-9.4
POXX0001,Almada,Portugal,38.68,-9.15
POXX0006,Aveiro,Portugal,40.63,-8.65
ROXX0001,Braila,Roumanie,45.27,27.98
ROXX0013,Rosiori-De-Vede,Roumanie,44.12,24.98
ROXX0018,Botosani,Roumanie,47.68,26.67
ROXX0020,Iasi,Roumanie,47.17,27.63
ROXX0025,Vf-Omu,Roumanie,45.45,25.45
ROXX0032,Calarasi,Roumanie,44.2,27.35
ROXX0037,Prundu,Roumanie,44.1,26.23
ROXX0005,Campina,Roumanie,45.13,25.73
ROXX0012,Ploiesti,Roumanie,44.95,26.02
ROXX0017,Sighetu-Marmatiei,Roumanie,47.97,23.92
ROXX0024,Arad,Roumanie,46.2,21.4
ROXX0031,Drobeta-Tr-Severin,Roumanie,44.63,22.63
ROXX0036,Petrosani,Roumanie,45.42,23.38
ROXX0004,Buzau,Roumanie,45.15,26.83
ROXX0009,Galati,Roumanie,45.45,28.05
ROXX0011,Pitesti,Roumanie,44.85,24.87
ROXX0016,Slobozia,Roumanie,44.57,27.37
ROXX0023,Bacau,Roumanie,46.58,26.97
ROXX0028,Rimnicu-Vilcea,Roumanie,45.1,24.37
ROXX0030,Sulina,Roumanie,45.15,29.67
ROXX0035,Gheorgheni,Roumanie,46.73,25.58
ROXX0042,Calafat,Roumanie,43.98,22.95
ROXX0003,Bucarest,Roumanie,44.55,26.1
ROXX0008,Focsani,Roumanie,45.7,27.18
ROXX0010,Giurgiu,Roumanie,43.88,25.97
ROXX0015,Slatina,Roumanie,44.43,24.37
ROXX0022,Cluj-Napoca,Roumanie,46.78,23.57
ROXX0034,Constanta,Roumanie,44.22,28.63
ROXX0039,Talmaciu,Roumanie,45.53,24.42
ROXX0041,Tirgoviste,Roumanie,44.93,25.43
ROXX0002,Brasov,Roumanie,45.63,25.58
ROXX0007,Craiova,Roumanie,44.32,23.8
ROXX0014,Sibiu,Roumanie,45.8,24.15
ROXX0019,Oradea,Roumanie,47.05,21.93
ROXX0021,Ceahlau-Toaca,Roumanie,46.93,25.92
ROXX0026,Caransebes,Roumanie,45.42,22.25
ROXX0038,Satu-Mare,Roumanie,47.78,22.88
ROXX0040,Timisoara,Roumanie,45.77,21.25
RSXX1465,Aprelevka,Russie,55.51,37.23
RSXX1477,Kolomna,Russie,55.13,38.73
RSXX1484,Ozery,Russie,54.85,38.55
RSXX1489,Sahovskaja,Russie,56.03,35.52
RSXX1491,Scelkovo,Russie,56.15,37.1
RSXX1496,Solnecnogorsk,Russie,56.18,36.98
RSXX1504,Zelenograd,Russie,56.0,37.21
RSXX1509,Kirovsk,Russie,67.61,33.66
RSXX1511,Olenegorsk,Russie,68.15,33.47
RSXX1516,Dzerzhinsk,Russie,56.27,43.35
RSXX1530,Mtsensk,Russie,53.38,36.53
RSXX1547,Novomitchourinsk,Russie,54.04,39.78
RSXX1554,Tsimliansk,Russie,47.63,42.12
RSXX1561,Gagarin,Russie,55.52,35.03
RSXX1592,Aleksine,Russie,54.52,37.09
RSXX1605,Rjev,Russie,56.27,34.32
RSXX1612,Mourom,Russie,55.6,42.03
RSXX1617,Oustioujna,Russie,58.84,36.47
RSXX1636,Toutaiev,Russie,57.88,39.55
RSXX1314,Pinega,Russie,64.7,43.38
RSXX1326,Stary-Oskol,Russie,51.3,37.88
RSXX1369,Baltiisk,Russie,54.65,19.91
RSXX1371,Svetlogorsk,Russie,54.94,20.15
RSXX1376,Teberda,Russie,43.45,41.73
RSXX1383,Obninsk,Russie,55.09,36.62
RSXX1395,Solovki,Russie,65.2,35.3
RSXX1410,Anapa,Russie,44.88,37.28
RSXX1415,Guelendjik,Russie,44.57,38.02
RSXX1422,Kushchevskaya,Russie,46.53,39.62
RSXX1427,Novorossisk,Russie,44.67,37.78
RSXX1434,Yeysk,Russie,46.8,38.27
RSXX1439,Fatej,Russie,52.08,35.86
RSXX1441,Lgov,Russie,51.42,35.14
RSXX1446,Gatchina,Russie,59.56,30.11
RSXX1453,Sosnovy-Bor,Russie,60.53,28.68
RSXX1458,Dankov,Russie,53.27,39.16
RSXX0412,Voronez,Russie,51.7,39.22
RSXX0417,Kalac,Russie,50.42,41.05
RSXX0424,Kotelnikovo,Russie,47.63,43.15
RSXX0431,Svetlograd,Russie,45.35,42.85
RSXX0443,Budennovsk,Russie,44.78,44.13
RSXX0032,Frolovo,Russie,49.77,43.65
RSXX0049,Kolpino,Russie,59.75,30.55
RSXX0056,Ljuberzy,Russie,55.67,37.92
RSXX0063,Moscou,Russie,55.97,37.42
RSXX0121,Vyborg,Russie,60.7,28.75
RSXX0157,Novgorod,Russie,58.52,31.25
RSXX0164,Vjazma,Russie,55.17,34.4
RSXX0169,Babaevo,Russie,59.4,35.93
RSXX0171,Totma,Russie,59.88,42.75
RSXX0176,Buj,Russie,58.48,41.53
RSXX0190,Lukojanov,Russie,55.03,44.5
RSXX0195,Suhinici,Russie,54.1,35.35
RSXX0203,Zametcino,Russie,53.48,42.63
RSXX0208,Senkursk,Russie,62.1,42.9
RSXX0210,Sortavala,Russie,61.72,30.72
RSXX1469,Cehov,Russie,55.15,37.48
RSXX1471,Dmitrov,Russie,56.34,37.53
RSXX1476,Klin,Russie,56.35,36.75
RSXX1483,Orehovo-Zuevo,Russie,55.82,38.98
RSXX1488,Ruza,Russie,55.69,36.21
RSXX1490,Satura,Russie,55.58,39.54
RSXX1495,Serpuhov,Russie,54.93,37.47
RSXX1503,Zarajsk,Russie,54.77,38.88
RSXX1508,Kandalaksha,Russie,67.15,32.35
RSXX1510,Montchegorsk,Russie,67.97,32.88
RSXX1515,Arzamas,Russie,55.37,43.78
RSXX1522,Valdai,Russie,57.97,33.23
RSXX1546,Kasimov,Russie,54.93,41.37
RSXX1553,Chakhty,Russie,47.7,40.27
RSXX1589,Mitchourinsk,Russie,52.88,40.48
RSXX1591,Uvarovo,Russie,52.0,42.27
RSXX1604,Kimry,Russie,56.87,37.38
RSXX1609,Gus-Khrustalny,Russie,55.6,40.65
RSXX1611,Kovrov,Russie,56.36,41.33
RSXX1616,Yuryev-Polskiy,Russie,56.3,39.41
RSXX1635,Rybinsk,Russie,58.1,38.68
RSXX1301,Maykop,Russie,44.62,40.08
RSXX1313,Mezen,Russie,65.87,44.22
RSXX1325,Novy-Oskol,Russie,50.75,37.87
RSXX1368,Shuya,Russie,56.85,41.4
RSXX1370,Chernyakhovsk,Russie,54.63,21.81
RSXX1375,Dombay,Russie,43.31,41.64
RSXX1382,Maloyaroslavets,Russie,55.02,36.48
RSXX1394,Kostomoukcha,Russie,64.68,30.82
RSXX1414,Dzhubga,Russie,44.33,38.72
RSXX1419,Kropotkine,Russie,45.43,40.57
RSXX1421,Kourganinsk,Russie,44.9,40.59
RSXX1426,Mostovskoy,Russie,44.4,40.79
RSXX1433,Timashevsk,Russie,45.63,38.93
RSXX1440,Kurchatov,Russie,51.66,35.66
RSXX1452,Priozersk,Russie,61.04,30.13
RSXX1457,Zelenogorsk,Russie,60.22,29.72
RSXX0411,Zerdevka,Russie,51.83,41.48
RSXX0416,Urjupinsk,Russie,50.8,42.0
RSXX0428,Divnoe,Russie,45.92,43.35
RSXX0430,Krasnodar,Russie,45.03,39.15
RSXX0442,Mineralnye-Vody,Russie,44.23,43.07
RSXX0447,Wladikavkaz,Russie,43.05,44.65
RSXX0086,Podolsk,Russie,55.45,37.55
RSXX0118,Volzhskiy,Russie,48.79,44.77
RSXX0156,Nikolaevskoe,Russie,58.57,29.8
RSXX0163,Belyj,Russie,55.85,32.95
RSXX0168,Trubcevsk,Russie,52.58,33.77
RSXX0170,Vologda,Russie,59.32,39.92
RSXX0187,Vladimir,Russie,56.12,40.35
RSXX0194,Arhangelsk,Russie,64.5,40.73
RSXX0202,Pavelec,Russie,53.78,39.25
RSXX0207,Elec,Russie,52.63,38.52
RSXX0214,Pudoz,Russie,61.8,36.52
RSXX0219,Njandoma,Russie,61.67,40.18
RSXX0073,Novocherkassk,Russie,47.42,40.09
RSXX0105,Taganrog,Russie,47.22,38.91
RSXX0117,Volgograd,Russie,48.68,44.35
RSXX0155,Tihvin,Russie,59.65,33.55
RSXX0162,Velikie-Luki,Russie,56.35,30.62
RSXX0167,Brjansk,Russie,53.25,34.32
RSXX0174,Cerepovec,Russie,59.25,37.97
RSXX0179,Rostov,Russie,57.2,39.42
RSXX0193,Kem-Port,Russie,64.98,34.8
RSXX0198,Rjazan,Russie,54.63,39.7
RSXX0201,Onega,Russie,63.9,38.12
RSXX0206,Medvezegorsk,Russie,62.92,34.43
RSXX0220,Velsk,Russie,61.08,42.07
RSXX0225,Vozega,Russie,60.47,40.2
RSXX0011,Bataisk,Russie,47.14,39.75
RSXX1470,Cerusti,Russie,55.55,40.02
RSXX1475,Jahroma,Russie,56.3,37.48
RSXX1482,Naro-Fominsk,Russie,55.38,36.7
RSXX1487,Ramenskoye,Russie,55.58,38.19
RSXX1499,Vidnoe,Russie,55.55,37.71
RSXX1502,Voskresensk,Russie,55.27,36.74
RSXX1507,Apatity,Russie,67.57,33.37
RSXX1514,Teriberka,Russie,69.2,35.12
RSXX1521,Malaya-Vichera,Russie,58.85,32.23
RSXX1545,Pushkinskiye-Gory,Russie,57.02,28.9
RSXX1552,Salsk,Russie,46.27,41.34
RSXX1564,Nazran,Russie,43.13,44.47
RSXX1569,Pyatigorsk,Russie,44.05,43.03
RSXX1571,Yessentuki,Russie,44.04,42.83
RSXX1590,Morchansk,Russie,53.45,41.8
RSXX1603,Dubna,Russie,56.75,37.16
RSXX1608,Kalach-Na-Donu,Russie,48.68,43.54
RSXX1610,Kirjatch,Russie,56.16,38.87
RSXX1615,Suzdal,Russie,56.26,40.26
RSXX1634,Gavrilov-Iam,Russie,57.3,39.85
RSXX1639,Odincovo,Russie,55.67,37.29
RSXX1300,Kamenomostskiy,Russie,44.18,40.14
RSXX1312,Kholmogory,Russie,64.22,41.67
RSXX1324,Goubkine,Russie,51.27,37.4
RSXX1367,Kinechma,Russie,57.45,42.17
RSXX1374,Cherkessk,Russie,44.22,42.06
RSXX1381,Borovsk,Russie,55.2,36.49
RSXX1393,Kondopoga,Russie,62.17,34.3
RSXX1413,Dagomys,Russie,43.66,39.65
RSXX1418,Krasnaya-Polyana,Russie,44.98,41.12
RSXX1420,Krymsk,Russie,44.93,38.0
RSXX1425,Mirny,Russie,45.55,38.91
RSXX1432,Temryuk,Russie,45.32,37.38
RSXX1444,Zheleznogorsk,Russie,52.34,35.36
RSXX1449,Lodeinoie-Pole,Russie,60.72,33.55
RSXX1451,Lyuban,Russie,59.35,31.23
RSXX1456,Vsevolozhsk,Russie,60.02,30.7
RSXX0410,Kursk,Russie,51.77,36.17
RSXX0422,Morozovsk,Russie,48.35,41.87
RSXX0427,Tihoreck,Russie,45.85,40.08
RSXX0441,Armavir,Russie,44.98,41.12
RSXX0446,Adler,Russie,43.43,39.9
RSXX1467,Bronnicy,Russie,55.43,38.27
RSXX1474,Himki,Russie,55.97,37.42
RSXX1479,Lotosino,Russie,56.23,35.63
RSXX1481,Mozajsk,Russie,55.52,36.0
RSXX1486,Puskino,Russie,55.85,38.44
RSXX1493,Serednikovo,Russie,55.83,35.82
RSXX1498,Taldom,Russie,56.73,37.53
RSXX1501,Volokolamsk,Russie,56.02,35.93
RSXX1513,Severomorsk,Russie,69.08,33.45
RSXX1532,Mokshan,Russie,53.43,44.62
RSXX1544,Gdov,Russie,58.73,27.83
RSXX1549,Sassovo,Russie,54.35,41.97
RSXX1551,Millerovo,Russie,48.93,40.38
RSXX1563,Alaguir,Russie,43.05,44.22
RSXX1568,Nevinnomyssk,Russie,44.63,41.97
RSXX1570,Stavropol,Russie,45.12,42.08
RSXX1614,Petouchki,Russie,55.92,39.47
RSXX1619,Rossosh,Russie,50.15,39.28
RSXX1638,Yaroslavl,Russie,57.41,39.46
RSXX1253,Ivangorod,Russie,59.38,28.33
RSXX1316,Severodvinsk,Russie,64.57,39.83
RSXX1323,Belgorod,Russie,50.63,36.58
RSXX1366,Ivanovo,Russie,56.95,40.97
RSXX1373,Terskol,Russie,43.26,42.53
RSXX1392,Kalevala,Russie,65.22,31.17
RSXX1412,Beloretchensk,Russie,44.75,39.9
RSXX1417,Khosta-Sotchi,Russie,43.57,39.75
RSXX1424,Lazarevskaya,Russie,43.91,39.33
RSXX1429,Slavyansk-Na-Koubani,Russie,45.28,38.12
RSXX1431,Stanitsa-Kanevskaya,Russie,46.07,38.97
RSXX1436,Kostroma,Russie,57.73,40.78
RSXX1443,Rylsk,Russie,51.36,34.4
RSXX1448,Kirovsk,Russie,59.88,31.0
RSXX1450,Luga,Russie,58.74,29.86
RSXX1455,Volkhov,Russie,59.93,32.31
RSXX0419,Serafimovic,Russie,49.57,42.75
RSXX0426,Primorsko-Ahtarsk,Russie,46.03,38.15
RSXX0440,Tuapse,Russie,44.1,39.07
RSXX0445,Mozdok,Russie,43.73,44.67
RSXX0452,Murmansk,Russie,68.97,33.05
RSXX0034,Gorodets,Russie,56.65,43.48
RSXX0039,Istra,Russie,55.92,36.86
RSXX0065,Mytishchi,Russie,55.93,37.77
RSXX0089,Pouchkine,Russie,59.72,30.4
RSXX0091,Saint-Petersbourg,Russie,59.92,30.25
RSXX0096,Serguiev-Possad,Russie,56.3,38.13
RSXX0109,Tula,Russie,54.2,37.61
RSXX0154,Kingisepp,Russie,59.37,28.6
RSXX0159,Staraja-Russa,Russie,58.02,31.32
RSXX0161,Ostaskov,Russie,57.13,33.12
RSXX0166,Roslavl,Russie,53.93,32.83
RSXX0180,Jurevec,Russie,57.33,43.12
RSXX0185,Nijni-Novgorod,Russie,56.27,44.0
RSXX0192,Kaluga,Russie,54.57,36.4
RSXX0197,Reboly,Russie,63.83,30.82
RSXX0200,Segeza,Russie,63.77,34.28
RSXX0205,Orel,Russie,52.93,36.0
RSXX0212,Petrozavodsk,Russie,61.82,34.27
RSXX0217,Kargopol,Russie,61.5,38.93
RSXX1466,Balasiha,Russie,55.75,37.95
RSXX1473,Egorevsk,Russie,55.38,39.04
RSXX1478,Korolev,Russie,55.93,37.77
RSXX1480,Luhovicy,Russie,54.98,39.04
RSXX1485,Pavlovskij-Possad,Russie,55.77,38.68
RSXX1492,Serebrjanye-Proudy,Russie,54.47,38.72
RSXX1497,Stupino,Russie,54.83,38.15
RSXX1505,Zvenigorod,Russie,55.72,36.87
RSXX1512,Pechenga,Russie,69.56,31.25
RSXX1517,Shatki,Russie,55.19,44.13
RSXX1543,Dno,Russie,57.82,29.95
RSXX1548,Riajsk,Russie,53.72,40.12
RSXX1550,Azov,Russie,47.12,39.42
RSXX1555,Volgodonsk,Russie,47.52,42.14
RSXX1562,Yelnya,Russie,55.52,34.48
RSXX1567,Kislovodsk,Russie,43.9,42.72
RSXX1593,Novomoskovsk,Russie,54.09,38.18
RSXX1613,Pereslavl-Zalesskiy,Russie,56.44,38.51
RSXX1620,Usman,Russie,52.04,39.42
RSXX1637,Ouglitch,Russie,57.5,38.3
RSXX1315,Plesetsk,Russie,62.71,40.3
RSXX1372,Nalchik,Russie,43.53,43.63
RSXX1391,Belomorsk,Russie,64.52,34.77
RSXX1396,Elista,Russie,46.37,44.33
RSXX1409,Abinsk,Russie,44.86,38.16
RSXX1411,Apcheronsk,Russie,44.46,39.72
RSXX1416,Klioutch-Goryachiy,Russie,44.63,39.1
RSXX1423,Labinsk,Russie,44.64,40.73
RSXX1428,Psebay,Russie,44.11,40.78
RSXX1430,Sotchi,Russie,43.58,39.77
RSXX1435,Galich,Russie,58.38,42.37
RSXX1442,Oboian,Russie,51.2,36.32
RSXX1447,Kirishi,Russie,59.46,32.03
RSXX1454,Toksovo,Russie,60.15,30.52
RSXX1459,Lipetsk,Russie,52.7,39.52
RSXX1461,Sarov,Russie,54.93,43.33
RSXX0413,Balasov,Russie,51.55,43.15
RSXX0418,Bogucar,Russie,49.93,40.57
RSXX0425,Remontnoe,Russie,46.57,43.67
RSXX0451,Kholm,Russie,57.15,31.18
RSXX0040,Kaliningrad,Russie,54.7,20.5
RSXX0069,Nizhniy-Novgorod,Russie,56.33,44.0
RSXX0071,Noginsk,Russie,55.85,38.44
RSXX0090,Rostov-Na-Donu,Russie,47.24,39.71
RSXX0108,Tosno,Russie,59.55,30.88
RSXX0158,Pskov,Russie,57.82,28.42
RSXX0160,Bologoe,Russie,57.9,34.05
RSXX0165,Smolensk,Russie,54.75,32.07
RSXX0177,Nicolo-Poloma,Russie,58.35,43.38
RSXX0184,Tver,Russie,56.9,35.88
RSXX0189,Elatma,Russie,54.95,41.77
RSXX0209,Tambov,Russie,52.8,41.33
RSXX0216,Vytegra,Russie,61.02,36.45
RSXX0223,Belozersk,Russie,60.03,37.78
LOXX0003,Kosice,Slovaquie,48.72,21.25
LOXX0008,Piestany,Slovaquie,48.62,17.83
LOXX0004,Nove-Zamky,Slovaquie,47.98,18.17
LOXX0009,Sliac,Slovaquie,48.65,19.15
LOXX0005,Poprad,Slovaquie,49.05,20.3
LOXX0001,Bratislava,Slovaquie,48.17,17.22
LOXX0006,Senec,Slovaquie,48.22,17.4
LOXX0002,Ivanka-Pri-Dunaji,Slovaquie,48.18,17.27
LOXX0007,Trnava,Slovaquie,48.37,17.6
SWXX0004,Eskilstuna,Suede,59.37,16.5
SWXX0009,Harnosand,Suede,62.64,17.94
SWXX0011,Huddinge,Suede,59.23,17.98
SWXX0016,Kungalv,Suede,57.87,11.97
SWXX0023,Nykoping,Suede,58.75,17.0
SWXX0028,Solna,Suede,59.37,18.02
SWXX0030,Soraker,Suede,62.51,17.51
SWXX0035,Trelleborg,Suede,55.37,13.17
SWXX0042,Varberg,Suede,57.1,12.25
SWXX0047,Junsele,Suede,63.7,16.87
SWXX0054,Linkoping-Malmen,Suede,58.4,15.52
SWXX0059,Hoburg,Suede,56.92,18.15
SWXX0061,Visby,Suede,57.67,18.35
SWXX0005,Falkenberg,Suede,56.9,12.47
SWXX0012,Kallinge,Suede,56.23,15.28
SWXX0017,Landskrona,Suede,55.87,12.83
SWXX0024,Partille,Suede,57.73,12.12
SWXX0029,Solvesborg,Suede,56.05,14.55
SWXX0031,Stockholm,Suede,59.35,17.95
SWXX0036,Trollhattan,Suede,58.27,12.3
SWXX0043,Vasteras,Suede,59.62,16.55
SWXX0048,Holmogadd,Suede,63.6,20.77
SWXX0050,Kuggoren,Suede,61.7,17.53
SWXX0055,Malilla,Suede,57.4,15.83
SWXX0062,Bastad,Suede,56.43,12.88
SWXX0001,Angelholm,Suede,56.25,12.85
SWXX0006,Gavle,Suede,60.67,17.17
SWXX0013,Karlshamn,Suede,56.17,14.85
SWXX0018,Lidingo,Suede,59.37,18.13
SWXX0020,Malmo,Suede,55.6,13.0
SWXX0025,Skelleftea,Suede,64.77,20.95
SWXX0032,Sundbyberg,Suede,59.37,17.97
SWXX0037,Uddevalla,Suede,58.35,11.92
SWXX0044,Gunnarn,Suede,64.97,17.7
SWXX0049,Sveg,Suede,62.03,14.37
SWXX0051,Malung,Suede,60.68,13.72
SWXX0056,Gotska-Sandon,Suede,58.4,19.2
SWXX0063,Abisko,Suede,68.35,18.82
SWXX0002,Boras,Suede,57.72,12.92
SWXX0007,Goteborg,Suede,57.67,12.3
SWXX0014,Karlskrona,Suede,56.17,15.58
SWXX0019,Lulea,Suede,65.58,22.15
SWXX0021,Molndal,Suede,57.65,12.02
SWXX0026,Sodertalje,Suede,59.2,17.62
SWXX0033,Sundsvall,Suede,62.53,17.45
SWXX0038,Umea,Suede,63.83,20.25
SWXX0040,Uppsala,Suede,59.87,17.63
SWXX0045,Gaddede,Suede,64.5,14.13
SWXX0052,Svenska-Hogarna,Suede,59.45,19.5
SWXX0057,Torup,Suede,56.97,13.1
SWXX0064,Soderhamn,Suede,61.27,17.1
SWXX0003,Enkoping,Suede,59.63,17.07
SWXX0008,Halmstad,Suede,56.65,12.83
SWXX0010,Helsingborg,Suede,56.05,12.7
SWXX0015,Kristianstad,Suede,56.03,14.13
SWXX0022,Norrkoping,Suede,58.6,16.18
SWXX0027,Sollentuna,Suede,59.42,17.95
SWXX0034,Timra,Suede,62.48,17.31
SWXX0039,Upplands-Vasby,Suede,59.52,17.9
SWXX0041,Vanersborg,Suede,58.37,12.32
SWXX0046,Ostersund-Froson,Suede,63.18,14.5
SWXX0053,Satenas,Suede,58.43,12.7
SWXX0058,Ronneby,Suede,56.27,15.28
SWXX0060,Karlstad,Suede,59.37,13.47
TUXX0004,Antalya,Turquie,36.9,30.78
TUXX0009,Cubuk,Turquie,40.98,32.08
TUXX0011,Elmadag,Turquie,39.92,33.25
TUXX0016,Izmir-Cumaovasi,Turquie,38.33,27.22
TUXX0023,Samsun,Turquie,41.27,36.3
TUXX0028,Zonguldak,Turquie,41.45,31.8
TUXX0030,Edirne,Turquie,41.67,26.57
TUXX0035,Erzincan,Turquie,39.73,39.5
TUXX0042,Kirsehir,Turquie,39.13,34.17
TUXX0047,Kayseri-Erkilet,Turquie,38.78,35.48
TUXX0054,Konya-Eregli,Turquie,37.5,34.07
TUXX0059,Iskenderun,Turquie,36.58,36.17
TUXX0061,Adana,Turquie,36.82,34.6
TUXX0066,Anamur,Turquie,36.08,32.83
TUXX0005,Askale,Turquie,39.92,40.7
TUXX0012,Ergani,Turquie,38.28,39.77
TUXX0017,Izmit,Turquie,40.77,29.92
TUXX0024,Sariyer,Turquie,41.17,29.05
TUXX0029,Trabzon,Turquie,41.0,39.72
TUXX0031,Tekirdag,Turquie,40.98,27.48
TUXX0036,Kars,Turquie,40.6,43.08
TUXX0043,Van,Turquie,38.45,43.32
TUXX0048,Malatya-Erhac,Turquie,38.43,38.08
TUXX0050,Siirt,Turquie,37.93,42.0
TUXX0055,Gaziantep,Turquie,37.08,37.37
TUXX0062,Mus,Turquie,38.75,41.67
TUXX0001,Adana-Incirlik,Turquie,37.0,35.42
TUXX0006,Bafra,Turquie,41.57,35.93
TUXX0013,Erzurum,Turquie,39.92,41.27
TUXX0018,Kartal,Turquie,40.88,29.17
TUXX0020,Manavgat,Turquie,36.78,31.43
TUXX0025,Tarse,Turquie,36.92,34.88
TUXX0032,Bolu,Turquie,40.73,31.6
TUXX0037,Canakkale,Turquie,40.13,26.4
TUXX0044,Akhisar,Turquie,38.92,27.85
TUXX0049,Elazig,Turquie,38.6,39.28
TUXX0051,Aydin,Turquie,37.85,27.85
TUXX0056,Bodrum,Turquie,37.03,27.42
TUXX0063,Pamukkale,Turquie,37.92,29.13
TUXX0002,Ankara,Turquie,40.12,32.98
TUXX0007,Bismil,Turquie,37.85,40.67
TUXX0014,Istanbul,Turquie,40.97,28.82
TUXX0019,Kirikkale,Turquie,39.83,33.52
TUXX0021,Pasinler,Turquie,39.98,41.68
TUXX0026,Torbali,Turquie,38.17,27.35
TUXX0033,Corum,Turquie,40.55,34.97
TUXX0038,Bandirma,Turquie,40.32,27.97
TUXX0040,Eskisehir,Turquie,39.78,30.57
TUXX0045,Usak,Turquie,38.67,29.42
TUXX0052,Isparta,Turquie,37.75,30.55
TUXX0057,Mugla,Turquie,37.2,28.35
TUXX0064,Merzifon,Turquie,40.85,35.58
TUXX0003,Ankara-Etimesgut,Turquie,39.95,32.68
TUXX0008,Ceyhan,Turquie,37.07,35.78
TUXX0010,Diyarbakir,Turquie,37.88,40.18
TUXX0015,Izmir,Turquie,38.5,27.02
TUXX0022,Sakarya,Turquie,40.77,30.4
TUXX0027,Urla,Turquie,38.3,26.77
TUXX0034,Sivas,Turquie,39.75,37.02
TUXX0039,Bursa,Turquie,40.18,29.07
TUXX0041,Balikesir,Turquie,39.62,27.92
TUXX0046,Afyon,Turquie,38.75,30.53
TUXX0053,Konya,Turquie,37.97,32.55
TUXX0058,Silifke,Turquie,36.37,33.93
TUXX0060,Dalaman,Turquie,36.72,28.8
TUXX0065,Nevsehir,Turquie,38.62,34.72
UPXX0001,Bila-Tserkva,Ukraine,49.78,30.12
UPXX0006,Tcherkassy,Ukraine,49.43,32.07
UPXX0013,Horlivka,Ukraine,48.3,38.05
UPXX0018,Makiyivka,Ukraine,48.03,37.97
UPXX0020,Mykolayiv,Ukraine,46.97,32.0
UPXX0025,Zhytomyr,Ukraine,50.25,28.67
UPXX0032,Rivne,Ukraine,50.58,26.13
UPXX0037,Khmelnytskyi,Ukraine,49.43,26.98
UPXX0044,Uzhhorod,Ukraine,48.63,22.27
UPXX0049,Kryvyi-Rih,Ukraine,48.03,33.22
UPXX0056,Yalta,Ukraine,45.48,34.17
UPXX0005,Busk,Ukraine,49.97,24.63
UPXX0012,Druzhba,Ukraine,52.1,33.95
UPXX0017,Lviv,Ukraine,49.82,23.95
UPXX0024,Yevpatoriya,Ukraine,45.2,33.37
UPXX0029,Nijyn,Ukraine,51.05,31.9
UPXX0031,Sumy,Ukraine,50.85,34.67
UPXX0036,Ternopil,Ukraine,49.53,25.67
UPXX0043,Svitlovodsk,Ukraine,49.05,33.25
UPXX0048,Liubashivka,Ukraine,47.85,30.27
UPXX0050,Izmail,Ukraine,45.37,28.85
UPXX0055,Kertch,Ukraine,45.4,36.42
UPXX0004,Boyarka,Ukraine,50.32,30.33
UPXX0009,Dniprodzerzhynsk,Ukraine,48.5,34.62
UPXX0011,Donetsk,Ukraine,48.07,37.77
UPXX0016,Kiev,Ukraine,50.4,30.45
UPXX0023,Shostka,Ukraine,51.87,33.48
UPXX0028,Volodymyr-Volynskyi,Ukraine,50.83,24.32
UPXX0030,Konotop,Ukraine,51.23,33.2
UPXX0035,Loubny,Ukraine,50.0,33.02
UPXX0042,Uman,Ukraine,48.77,30.23
UPXX0047,Kirovohrad,Ukraine,48.52,32.2
UPXX0054,Simferopol,Ukraine,44.68,34.13
UPXX0059,Luhansk,Ukraine,48.57,39.25
UPXX0061,Mariupol,Ukraine,47.03,37.5
UPXX0003,Boryspil,Ukraine,50.35,30.95
UPXX0008,Chuhuyiv,Ukraine,49.84,36.69
UPXX0010,Dnipropetrovsk,Ukraine,48.37,35.08
UPXX0015,Kherson,Ukraine,46.63,32.6
UPXX0022,Sevastopol,Ukraine,44.6,33.53
UPXX0039,Poltava,Ukraine,49.6,34.55
UPXX0041,Vinnytsia,Ukraine,49.23,28.6
UPXX0046,Mohyliv-Podilskyi,Ukraine,48.45,27.78
UPXX0053,Chornomorske,Ukraine,45.52,32.7
UPXX0060,Zaporizhzhia,Ukraine,47.8,35.02
UPXX0002,Bilhorod-Dnistrovskyy,Ukraine,46.2,30.35
UPXX0007,Tchernihiv,Ukraine,51.5,31.3
UPXX0014,Kharkov,Ukraine,49.93,36.28
UPXX0019,Merefa,Ukraine,49.82,36.05
UPXX0021,Odessa,Ukraine,46.48,30.63
UPXX0026,Sarny,Ukraine,51.28,26.62
UPXX0033,Chepetivka,Ukraine,50.17,27.03
UPXX0038,Myronivka,Ukraine,49.67,31.0
UPXX0040,Ivano-Frankivsk,Ukraine,48.97,24.4
